MacroTrends Data Download,,,
S&amp;P 500 Index - 90 Year Historical Chart,,,
Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base.,,,
"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice.",,,
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, ",,,
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable",,,
for any damages relating to your use of the data provided.,,,
,,,
series_id,date,real,nominal
SP500,1/1/94,812.48,481.61
SP500,2/1/94,785.26,467.14
SP500,3/1/94,747.11,445.77
SP500,4/1/94,754.37,450.91
SP500,5/1/94,763.27,456.5
SP500,6/1/94,740.6,444.27
SP500,7/1/94,761.63,458.26
SP500,8/1/94,786.94,475.49
SP500,9/1/94,763.93,462.71
SP500,10/1/94,779.38,472.35
SP500,11/1/94,747.68,453.69
SP500,12/1/94,756.88,459.27
SP500,1/1/95,771.96,470.42
SP500,2/1/95,796.88,487.39
SP500,3/1/95,815.66,500.71
SP500,4/1/95,835.89,514.71
SP500,5/1/95,864.64,533.4
SP500,6/1/95,880.86,544.75
SP500,7/1/95,908.85,562.06
SP500,8/1/95,906.31,561.88
SP500,9/1/95,940.9,584.41
SP500,10/1/95,933.31,581.5
SP500,11/1/95,972.22,605.37
SP500,12/1/95,989.8,615.93
SP500,1/1/96,1016.36,636.02
SP500,2/1/96,1019.56,640.43
SP500,3/1/96,1022.47,645.5
SP500,4/1/96,1032.28,654.17
SP500,5/1/96,1053.86,669.12
SP500,6/1/96,1055.57,670.63
SP500,7/1/96,1005.36,639.95
SP500,8/1/96,1022.32,651.99
SP500,9/1/96,1074.3,687.33
SP500,10/1/96,1098.81,705.27
SP500,11/1/96,1177.17,757.02
SP500,12/1/96,1151.85,740.74
SP500,1/1/97,1218.55,786.16
SP500,2/1/97,1222.61,790.82
SP500,3/1/97,1167.48,757.12
SP500,4/1/97,1234.06,801.34
SP500,5/1/97,1307.2,848.28
SP500,6/1/97,1362.23,885.14
SP500,7/1/97,1466.77,954.31
SP500,8/1/97,1379.79,899.47
SP500,9/1/97,1449.34,947.28
SP500,10/1/97,1395.71,914.62
SP500,11/1/97,1458.9,955.4
SP500,12/1/97,1483.79,970.43
SP500,1/1/98,1495.91,980.28
SP500,2/1/98,1599.19,1049.34
SP500,3/1/98,1675.76,1101.75
SP500,4/1/98,1687.64,1111.75
SP500,5/1/98,1652.59,1090.82
SP500,6/1/98,1715.5,1133.84
SP500,7/1/98,1693.33,1120.67
SP500,8/1/98,1445.49,957.28
SP500,9/1/98,1533.65,1017.01
SP500,10/1/98,1652.4,1098.67
SP500,11/1/98,1750.1,1163.63
SP500,12/1/98,1849.99,1229.23
SP500,1/1/99,1920.74,1279.64
SP500,2/1/99,1856.26,1238.33
SP500,3/1/99,1923.12,1286.37
SP500,4/1/99,1981.41,1335.18
SP500,5/1/99,1931.93,1301.84
SP500,6/1/99,2037.1,1372.71
SP500,7/1/99,1966.51,1328.72
SP500,8/1/99,1948.93,1320.41
SP500,9/1/99,1884.3,1282.71
SP500,10/1/99,1998.06,1362.93
SP500,11/1/99,2036.14,1388.91
SP500,12/1/99,2153.92,1469.25
SP500,1/1/00,2037.31,1394.46
SP500,2/1/00,1985.41,1366.42
SP500,3/1/00,2159.45,1498.58
SP500,4/1/00,2091.5,1452.43
SP500,5/1/00,2042.82,1420.6
SP500,6/1/00,2081.53,1454.6
SP500,7/1/00,2041.79,1430.83
SP500,8/1/00,2165.73,1517.68
SP500,9/1/00,2039.84,1436.51
SP500,10/1/00,2026.89,1429.4
SP500,11/1/00,1863.28,1314.95
SP500,12/1/00,1872.16,1320.28
SP500,1/1/01,1924.71,1366.01
SP500,2/1/01,1739.64,1239.94
SP500,3/1/01,1624.46,1160.33
SP500,4/1/01,1741.75,1249.46
SP500,5/1/01,1743.08,1255.82
SP500,6/1/01,1696.99,1224.38
SP500,7/1/01,1683.61,1211.23
SP500,8/1/01,1575.68,1133.58
SP500,9/1/01,1439.62,1040.94
SP500,10/1/01,1470.97,1059.78
SP500,11/1/01,1583.84,1139.45
SP500,12/1/01,1602.72,1148.08
SP500,1/1/02,1574.37,1130.2
SP500,2/1/02,1535.03,1106.73
SP500,3/1/02,1583.4,1147.39
SP500,4/1/02,1477.53,1076.92
SP500,5/1/02,1464.12,1067.14
SP500,6/1/02,1357.04,989.82
SP500,7/1/02,1248.92,911.62
SP500,8/1/02,1250.44,916.07
SP500,9/1/02,1111.23,815.28
SP500,10/1/02,1205.52,885.76
SP500,11/1/02,1274.32,936.31
SP500,12/1/02,1200.07,879.82
SP500,1/1/03,1162.04,855.7
SP500,2/1/03,1133.03,841.15
SP500,3/1/03,1135.71,848.18
SP500,4/1/03,1230.51,916.92
SP500,5/1/03,1295.06,963.59
SP500,6/1/03,1308.75,974.5
SP500,7/1/03,1328.01,990.31
SP500,8/1/03,1346.7,1008.01
SP500,9/1/03,1326.63,995.97
SP500,10/1/03,1400.6,1050.71
SP500,11/1/03,1414.81,1058.2
SP500,12/1/03,1487.75,1111.92
SP500,1/1/04,1506.67,1131.13
SP500,2/1/04,1517.05,1144.94
SP500,3/1/04,1482.09,1126.21
SP500,4/1/04,1452.78,1107.3
SP500,5/1/04,1461.37,1120.68
SP500,6/1/04,1483.09,1140.84
SP500,7/1/04,1434.44,1101.72
SP500,8/1/04,1437.72,1104.24
SP500,9/1/04,1447.84,1114.58
SP500,10/1/04,1460.22,1130.2
SP500,11/1/04,1515.4,1173.82
SP500,12/1/04,1570.65,1211.92
SP500,1/1/05,1527.38,1181.27
SP500,2/1/05,1547.83,1203.6
SP500,3/1/05,1506.43,1180.59
SP500,4/1/05,1466.89,1156.85
SP500,5/1/05,1512.01,1191.5
SP500,6/1/05,1510.61,1191.33
SP500,7/1/05,1557.54,1234.18
SP500,8/1/05,1532.73,1220.33
SP500,9/1/05,1524.95,1228.81
SP500,10/1/05,1494.28,1207.01
SP500,11/1/05,1559.35,1249.48
SP500,12/1/05,1564.11,1248.29
SP500,1/1/06,1592.42,1280.08
SP500,2/1/06,1589.3,1280.66
SP500,3/1/06,1599.16,1294.87
SP500,4/1/06,1604.19,1310.61
SP500,5/1/06,1546.97,1270.09
SP500,6/1/06,1544.56,1270.2
SP500,7/1/06,1547.31,1276.66
SP500,8/1/06,1577.62,1303.82
SP500,9/1/06,1624.39,1335.85
SP500,10/1/06,1683.84,1377.94
SP500,11/1/06,1714.37,1400.63
SP500,12/1/06,1733.16,1418.3
SP500,1/1/07,1753.21,1438.24
SP500,2/1/07,1705.07,1406.82
SP500,3/1/07,1706.45,1420.86
SP500,4/1/07,1768.47,1482.37
SP500,5/1/07,1815.32,1530.62
SP500,6/1/07,1779.97,1503.35
SP500,7/1/07,1723.04,1455.27
SP500,8/1/07,1748.15,1473.99
SP500,9/1/07,1806.15,1526.75
SP500,10/1/07,1829.82,1549.38
SP500,11/1/07,1738.86,1481.14
SP500,12/1/07,1723.85,1468.36
SP500,1/1/08,1611.52,1378.55
SP500,2/1/08,1550.18,1330.63
SP500,3/1/08,1527.72,1322.7
SP500,4/1/08,1590.66,1385.59
SP500,5/1/08,1595.03,1400.38
SP500,6/1/08,1442.56,1280
SP500,7/1/08,1420.73,1267.38
SP500,8/1/08,1444.47,1282.83
SP500,9/1/08,1314.49,1166.36
SP500,10/1/08,1103.41,968.75
SP500,11/1/08,1040.53,896.24
SP500,12/1/08,1059.51,903.25
SP500,1/1/09,964.63,825.88
SP500,2/1/09,854.17,735.09
SP500,3/1/09,925.53,797.87
SP500,4/1/09,1009.84,872.81
SP500,5/1/09,1059.77,919.14
SP500,6/1/09,1051.7,919.32
SP500,7/1/09,1130.66,987.48
SP500,8/1/09,1166.57,1020.62
SP500,9/1/09,1207.19,1057.08
SP500,10/1/09,1182.29,1036.19
SP500,11/1/09,1249.02,1095.63
SP500,12/1/09,1273.44,1115.1
SP500,1/1/10,1222.06,1073.87
SP500,2/1/10,1256.91,1104.49
SP500,3/1/10,1324.96,1169.43
SP500,4/1/10,1342.15,1186.69
SP500,5/1/10,1232.12,1089.41
SP500,6/1/10,1166.76,1030.71
SP500,7/1/10,1245.91,1101.6
SP500,8/1/10,1185.74,1049.33
SP500,9/1/10,1288.41,1141.2
SP500,10/1/10,1334.72,1183.26
SP500,11/1/10,1330.48,1180.55
SP500,12/1/10,1414.85,1257.64
SP500,1/1/11,1440.45,1286.12
SP500,2/1/11,1479.85,1327.22
SP500,3/1/11,1463.72,1325.83
SP500,4/1/11,1495.88,1363.61
SP500,5/1/11,1468.96,1345.2
SP500,6/1/11,1443.46,1320.64
SP500,7/1/11,1411.17,1292.28
SP500,8/1/11,1327.37,1218.89
SP500,9/1/11,1229.85,1131.42
SP500,10/1/11,1364.84,1253.3
SP500,11/1/11,1359.19,1246.96
SP500,12/1/11,1374.56,1257.6
SP500,1/1/12,1427.9,1312.41
SP500,2/1/12,1479.03,1365.68
SP500,3/1/12,1514.11,1408.47
SP500,4/1/12,1498.56,1397.91
SP500,5/1/12,1405.98,1310.33
SP500,6/1/12,1464.32,1362.16
SP500,7/1/12,1485.53,1379.32
SP500,8/1/12,1506.45,1406.58
SP500,9/1/12,1535.75,1440.67
SP500,10/1/12,1505.36,1412.16
SP500,11/1/12,1516.73,1416.18
SP500,12/1/12,1531.73,1426.19
SP500,1/1/13,1604.48,1498.11
SP500,2/1/13,1608.59,1514.68
SP500,3/1/13,1663.34,1569.19
SP500,4/1/13,1695.02,1597.57
SP500,5/1/13,1726.95,1630.74
SP500,6/1/13,1696.23,1606.28
SP500,7/1/13,1780.13,1685.73
SP500,8/1/13,1722.78,1632.97
SP500,9/1/13,1770.67,1681.55
SP500,10/1/13,1854.91,1756.54
SP500,11/1/13,1910.55,1805.81
SP500,12/1/13,1955.56,1848.36
SP500,1/1/14,1878.85,1782.59
SP500,2/1/14,1954.28,1859.45
SP500,3/1/14,1954.72,1872.34
SP500,4/1/14,1959.31,1883.95
SP500,5/1/14,1994.74,1923.57
SP500,6/1/14,2028.84,1960.23
SP500,7/1/14,1998.24,1930.67
SP500,8/1/14,2077.49,2003.37
SP500,9/1/14,2043.29,1972.29
SP500,10/1/14,2096.75,2018.05
SP500,11/1/14,2160.6,2067.56
SP500,12/1/14,2161.85,2058.9
SP500,1/1/15,2104.71,1994.99
SP500,2/1/15,2211.83,2104.5
SP500,3/1/15,2160.95,2067.89
SP500,4/1/15,2175.19,2085.51
SP500,5/1/15,2185.36,2107.39
SP500,6/1/15,2133.26,2063.11
SP500,7/1/15,2175.37,2103.84
SP500,8/1/15,2041.21,1972.18
SP500,9/1/15,1991.07,1920.03
SP500,10/1/15,2156.3,2079.36
SP500,11/1/15,2161.55,2080.41
SP500,12/1/15,2131.83,2043.94
SP500,1/1/16,2019.79,1940.24
SP500,2/1/16,2009.52,1932.23
SP500,3/1/16,2133.89,2059.74
SP500,4/1/16,2129.32,2065.3
SP500,5/1/16,2153.58,2096.96
SP500,6/1/16,2147.13,2098.86
SP500,7/1/16,2227.94,2173.6
SP500,8/1/16,2223.05,2170.95
SP500,9/1/16,2215.97,2168.27
SP500,10/1/16,2168.67,2126.15
SP500,11/1/16,2247.18,2198.81
SP500,12/1/16,2288.08,2238.83
SP500,1/1/17,2315.33,2278.87
SP500,2/1/17,2394.37,2363.64
SP500,3/1/17,2391.07,2362.72
SP500,4/1/17,2405.66,2384.2
SP500,5/1/17,2431.09,2411.8
SP500,6/1/17,2440.37,2423.41
SP500,7/1/17,2490.06,2470.3
SP500,8/1/17,2484.01,2471.65
SP500,9/1/17,2516.84,2519.36
SP500,10/1/17,2575.26,2575.26
SP500,11/1/17,2647.58,2647.58
SP500,12/1/17,2624.57,2624.57
