MacroTrends Data Download,,,
Dow Jones - 100 Year Historical Chart,,,
Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base.,,,
"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice.",,,
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, ",,,
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable",,,
for any damages relating to your use of the data provided.,,,
,,,
series_id,date,real,nominal
DJIA,7/1/89,5276.09,2660.66
DJIA,8/1/89,5419.79,2737.27
DJIA,9/1/89,5312.93,2692.82
DJIA,10/1/89,5194.94,2645.08
DJIA,11/1/89,5301.58,2706.27
DJIA,12/1/89,5385.26,2753.2
DJIA,1/1/90,5015.29,2590.54
DJIA,2/1/90,5062.71,2627.25
DJIA,3/1/90,5189.72,2707.21
DJIA,4/1/90,5085.04,2656.76
DJIA,5/1/90,5491.54,2876.66
DJIA,6/1/90,5470.43,2880.69
DJIA,7/1/90,5496.64,2905.2
DJIA,8/1/90,4899.31,2614.36
DJIA,9/1/90,4559.16,2452.48
DJIA,10/1/90,4513.43,2442.33
DJIA,11/1/90,4719.99,2559.65
DJIA,12/1/90,4856.47,2633.66
DJIA,1/1/91,5015.8,2736.39
DJIA,2/1/91,5274.39,2882.18
DJIA,3/1/91,5323.62,2913.86
DJIA,4/1/91,5267.47,2887.87
DJIA,5/1/91,5507.02,3027.5
DJIA,6/1/91,5272.84,2906.75
DJIA,7/1/91,5477.95,3024.82
DJIA,8/1/91,5496.74,3043.6
DJIA,9/1/91,5424.15,3016.77
DJIA,10/1/91,5509.03,3069.1
DJIA,11/1/91,5181.48,2894.68
DJIA,12/1/91,5669.04,3168.83
DJIA,1/1/92,5756.99,3223.4
DJIA,2/1/92,5816.51,3267.7
DJIA,3/1/92,5730.07,3235.5
DJIA,4/1/92,5938.89,3359.1
DJIA,5/1/92,5998.93,3396.9
DJIA,6/1/92,5837.24,3318.5
DJIA,7/1/92,5959.51,3393.8
DJIA,8/1/92,5703.71,3257.4
DJIA,9/1/92,5712.39,3271.7
DJIA,10/1/92,5613.76,3226.3
DJIA,11/1/92,5741.13,3305.2
DJIA,12/1/92,5737.33,3301.11
DJIA,1/1/93,5726.3,3310
DJIA,2/1/93,5811.28,3370.81
DJIA,3/1/93,5901.52,3435.11
DJIA,4/1/93,5871.39,3427.55
DJIA,5/1/93,6035.43,3527.43
DJIA,6/1/93,6005.46,3516.08
DJIA,7/1/93,6045.41,3539.47
DJIA,8/1/93,6218.08,3651.25
DJIA,9/1/93,6043.7,3555.12
DJIA,10/1/93,6231.24,3680.59
DJIA,11/1/93,6233.24,3683.95
DJIA,12/1/93,6351.92,3754.09
DJIA,1/1/94,6711.49,3978.36
DJIA,2/1/94,6441.63,3832.02
DJIA,3/1/94,6093.87,3635.96
DJIA,4/1/94,6159.47,3681.69
DJIA,5/1/94,6283.99,3758.37
DJIA,6/1/94,6042.81,3624.96
DJIA,7/1/94,6256.6,3764.5
DJIA,8/1/94,6476.71,3913.42
DJIA,9/1/94,6345.11,3843.19
DJIA,10/1/94,6448.4,3908.12
DJIA,11/1/94,6162.25,3739.23
DJIA,12/1/94,6319.16,3834.44
DJIA,1/1/95,6307.77,3843.86
DJIA,2/1/95,6558.07,4011.05
DJIA,3/1/95,6772.88,4157.69
DJIA,4/1/95,7017.74,4321.27
DJIA,5/1/95,7237.99,4465.14
DJIA,6/1/95,7367.21,4556.1
DJIA,7/1/95,7613.6,4708.47
DJIA,8/1/95,7436.83,4610.56
DJIA,9/1/95,7710.42,4789.08
DJIA,10/1/95,7632.55,4755.48
DJIA,11/1/95,8149.63,5074.49
DJIA,12/1/95,8223.21,5117.12
DJIA,1/1/96,8621.69,5395.3
DJIA,2/1/96,8733.11,5485.62
DJIA,3/1/96,8850.03,5587.14
DJIA,4/1/96,8788.01,5569.08
DJIA,5/1/96,8888.01,5643.18
DJIA,6/1/96,8900.39,5654.63
DJIA,7/1/96,8685.92,5528.91
DJIA,8/1/96,8806.22,5616.21
DJIA,9/1/96,9193.83,5882.17
DJIA,10/1/96,9393.77,6029.38
DJIA,11/1/96,10141.24,6521.7
DJIA,12/1/96,10027.06,6448.27
DJIA,1/1/97,10560.29,6813.09
DJIA,2/1/97,10632.99,6877.74
DJIA,3/1/97,10151.73,6583.48
DJIA,4/1/97,10793.86,7009
DJIA,5/1/97,11297.07,7331
DJIA,6/1/97,11808.44,7672.8
DJIA,7/1/97,12638.14,8222.6
DJIA,8/1/97,11692.76,7622.4
DJIA,9/1/97,12156.31,7945.3
DJIA,10/1/97,11356.64,7442.1
DJIA,11/1/97,11945.87,7823.1
DJIA,12/1/97,12091.79,7908.3
DJIA,1/1/98,12065.32,7906.5
DJIA,2/1/98,13023.68,8545.72
DJIA,3/1/98,13384.51,8799.81
DJIA,4/1/98,13758.2,9063.37
DJIA,5/1/98,13483.42,8899.95
DJIA,6/1/98,13544.41,8952.02
DJIA,7/1/98,13422.65,8883.29
DJIA,8/1/98,11384,7539.07
DJIA,9/1/98,11826.67,7842.62
DJIA,10/1/98,12922.52,8592.1
DJIA,11/1/98,13711.29,9116.55
DJIA,12/1/98,13818.05,9181.43
DJIA,1/1/99,14047.6,9358.83
DJIA,2/1/99,13950.56,9306.58
DJIA,3/1/99,14630.31,9786.16
DJIA,4/1/99,16010.94,10789.04
DJIA,5/1/99,15670.65,10559.74
DJIA,6/1/99,16280.67,10970.8
DJIA,7/1/99,15769.62,10655.15
DJIA,8/1/99,15984.02,10829.28
DJIA,9/1/99,15184.98,10336.95
DJIA,10/1/99,15729.97,10729.86
DJIA,11/1/99,15946.87,10877.81
DJIA,12/1/99,16854.78,11497.12
DJIA,1/1/00,15984.11,10940.53
DJIA,2/1/00,14716.43,10128.31
DJIA,3/1/00,15738.49,10921.92
DJIA,4/1/00,15456.83,10733.91
DJIA,5/1/00,15131.11,10522.33
DJIA,6/1/00,14950.93,10447.89
DJIA,7/1/00,15014.87,10521.98
DJIA,8/1/00,16003.95,11215.1
DJIA,9/1/00,15124.31,10650.92
DJIA,10/1/00,15557.08,10971.14
DJIA,11/1/00,14757.33,10414.49
DJIA,12/1/00,15297.37,10787.99
DJIA,1/1/01,15340.29,10887.36
DJIA,2/1/01,14724.88,10495.28
DJIA,3/1/01,13830.29,9878.78
DJIA,4/1/01,14964.55,10734.97
DJIA,5/1/01,15145.77,10911.94
DJIA,6/1/01,14556.33,10502.4
DJIA,7/1/01,14626.71,10522.81
DJIA,8/1/01,13830.15,9949.75
DJIA,9/1/01,12236.18,8847.56
DJIA,10/1/01,12596.29,9075.14
DJIA,11/1/01,13693.67,9851.56
DJIA,12/1/01,13990.11,10021.57
DJIA,1/1/02,13818.56,9920
DJIA,2/1/02,14017.2,10106.13
DJIA,3/1/02,14357.44,10403.94
DJIA,4/1/02,13646.21,9946.22
DJIA,5/1/02,13617.44,9925.25
DJIA,6/1/02,12672.51,9243.26
DJIA,7/1/02,11969.13,8736.59
DJIA,8/1/02,11825.68,8663.5
DJIA,9/1/02,10347.8,7591.93
DJIA,10/1/02,11428.36,8397.03
DJIA,11/1/02,12107.58,8896.09
DJIA,12/1/02,11377.98,8341.63
DJIA,1/1/03,10937.07,8053.81
DJIA,2/1/03,10629.28,7891.08
DJIA,3/1/03,10701.46,7992.13
DJIA,4/1/03,11380.28,8480.09
DJIA,5/1/03,11894.75,8850.26
DJIA,6/1/03,12067.45,8985.44
DJIA,7/1/03,12382.53,9233.8
DJIA,8/1/03,12579.54,9415.82
DJIA,9/1/03,12354.38,9275.06
DJIA,10/1/03,13064.89,9801.12
DJIA,11/1/03,13079.15,9782.46
DJIA,12/1/03,13987.34,10453.92
DJIA,1/1/04,13970.11,10488.07
DJIA,2/1/04,14023.69,10583.92
DJIA,3/1/04,13630.73,10357.7
DJIA,4/1/04,13415.95,10225.57
DJIA,5/1/04,13285.74,10188.45
DJIA,6/1/04,13566.12,10435.48
DJIA,7/1/04,13201.9,10139.71
DJIA,8/1/04,13246.44,10173.92
DJIA,9/1/04,13094.27,10080.27
DJIA,10/1/04,12955.49,10027.47
DJIA,11/1/04,13462.57,10428.02
DJIA,12/1/04,13974.78,10783.01
DJIA,1/1/05,13563.49,10489.94
DJIA,2/1/05,13845.37,10766.23
DJIA,3/1/05,13402.8,10503.76
DJIA,4/1/05,12924.1,10192.51
DJIA,5/1/05,13283.23,10467.48
DJIA,6/1/05,13028.66,10274.97
DJIA,7/1/05,13428.83,10640.91
DJIA,8/1/05,13164.89,10481.6
DJIA,9/1/05,13115.76,10568.7
DJIA,10/1/05,12924.81,10440.07
DJIA,11/1/05,13485.73,10805.87
DJIA,12/1/05,13429.03,10717.5
DJIA,1/1/06,13515.89,10864.86
DJIA,2/1/06,13642.82,10993.41
DJIA,3/1/06,13720.01,11109.32
DJIA,4/1/06,13913.38,11367.14
DJIA,5/1/06,13603,11168.31
DJIA,6/1/06,13558.67,11150.22
DJIA,7/1/06,13557.04,11185.68
DJIA,8/1/06,13771.19,11381.15
DJIA,9/1/06,14201.75,11679.07
DJIA,10/1/06,14762.65,12080.73
DJIA,11/1/06,14959.64,12221.93
DJIA,12/1/06,15229.97,12463.15
DJIA,1/1/07,15385.84,12621.69
DJIA,2/1/07,14869.58,12268.63
DJIA,3/1/07,14837.57,12354.35
DJIA,4/1/07,15584.05,13062.91
DJIA,5/1/07,16162.38,13627.64
DJIA,6/1/07,15875.81,13408.62
DJIA,7/1/07,15643,13211.99
DJIA,8/1/07,15842.28,13357.74
DJIA,9/1/07,16438.53,13895.63
DJIA,10/1/07,16451.34,13930.01
DJIA,11/1/07,15698.4,13371.72
DJIA,12/1/07,15572.9,13264.82
DJIA,1/1/08,14788.27,12650.36
DJIA,2/1/08,14290.34,12266.39
DJIA,3/1/08,14163.64,12262.89
DJIA,4/1/08,14717.51,12820.13
DJIA,5/1/08,14395.05,12638.32
DJIA,6/1/08,12791.46,11350.01
DJIA,7/1/08,12754.76,11378.02
DJIA,8/1/08,12998.5,11543.96
DJIA,9/1/08,12228.69,10850.66
DJIA,10/1/08,10621.19,9325.01
DJIA,11/1/08,10250.52,8829.04
DJIA,12/1/08,10294.71,8776.39
DJIA,1/1/09,9345,8000.86
DJIA,2/1/09,8207.12,7062.93
DJIA,3/1/09,8826.35,7608.92
DJIA,4/1/09,9450.51,8168.12
DJIA,5/1/09,9800.88,8500.33
DJIA,6/1/09,9663.37,8447
DJIA,7/1/09,10501.49,9171.61
DJIA,8/1/09,10854.25,9496.28
DJIA,9/1/09,11091.42,9712.28
DJIA,10/1/09,11082.22,9712.73
DJIA,11/1/09,11793.12,10344.84
DJIA,12/1/09,11908.83,10428.05
DJIA,1/1/10,11456.62,10067.33
DJIA,2/1/10,11750.15,10325.26
DJIA,3/1/10,12300.56,10856.63
DJIA,4/1/10,12450.74,11008.61
DJIA,5/1/10,11464.53,10136.63
DJIA,6/1/10,11064.19,9774.02
DJIA,7/1/10,11836.98,10465.94
DJIA,8/1/10,11316.63,10014.72
DJIA,9/1/10,12179.71,10788.05
DJIA,10/1/10,12541.66,11118.49
DJIA,11/1/10,12403.78,11006.02
DJIA,12/1/10,13024.7,11577.51
DJIA,1/1/11,13318.96,11891.93
DJIA,2/1/11,13632.37,12226.34
DJIA,3/1/11,13600.98,12319.73
DJIA,4/1/11,14053.16,12810.54
DJIA,5/1/11,13726.21,12569.79
DJIA,6/1/11,13568.87,12414.34
DJIA,7/1/11,13260.42,12143.24
DJIA,8/1/11,12647.13,11613.53
DJIA,9/1/11,11862.84,10913.38
DJIA,10/1/11,13019.01,11955.01
DJIA,11/1/11,13129.79,12045.68
DJIA,12/1/11,13353.79,12217.56
DJIA,1/1/12,13744.61,12632.91
DJIA,2/1/12,14027.09,12952.07
DJIA,3/1/12,14202.94,13212.04
DJIA,4/1/12,14165.01,13213.63
DJIA,5/1/12,13298.17,12393.45
DJIA,6/1/12,13846.1,12880.09
DJIA,7/1/12,14010.35,13008.68
DJIA,8/1/12,14020.29,13090.84
DJIA,9/1/12,14323.98,13437.13
DJIA,10/1/12,13960.83,13096.46
DJIA,11/1/12,13950.4,13025.58
DJIA,12/1/12,14073.85,13104.14
DJIA,1/1/13,14844.68,13860.58
DJIA,2/1/13,14925.87,14054.49
DJIA,3/1/13,15453.25,14578.54
DJIA,4/1/13,15745.03,14839.8
DJIA,5/1/13,16007.39,15115.57
DJIA,6/1/13,15744.54,14909.6
DJIA,7/1/13,16367.51,15499.54
DJIA,8/1/13,15624.88,14810.31
DJIA,9/1/13,15931.54,15129.67
DJIA,10/1/13,16416.31,15545.75
DJIA,11/1/13,17019.42,16086.41
DJIA,12/1/13,17538.11,16576.66
DJIA,1/1/14,16546.59,15698.85
DJIA,2/1/14,17154.12,16321.71
DJIA,3/1/14,17181.8,16457.66
DJIA,4/1/14,17244.07,16580.84
DJIA,5/1/14,17335.71,16717.17
DJIA,6/1/14,17415.53,16826.6
DJIA,7/1/14,17143.02,16563.3
DJIA,8/1/14,17731.09,17098.45
DJIA,9/1/14,17656.44,17042.9
DJIA,10/1/14,18068.75,17390.52
DJIA,11/1/14,18630.51,17828.24
DJIA,12/1/14,18714.22,17823.07
DJIA,1/1/15,18109.02,17164.95
DJIA,2/1/15,19057.47,18132.7
DJIA,3/1/15,18576.05,17776.12
DJIA,4/1/15,18607.66,17840.52
DJIA,5/1/15,18677.08,18010.68
DJIA,6/1/15,18218.57,17619.51
DJIA,7/1/15,18291.32,17689.86
DJIA,8/1/15,17106.51,16528.03
DJIA,9/1/15,16887.23,16284.7
DJIA,10/1/15,18317.09,17663.54
DJIA,11/1/15,18411,17719.92
DJIA,12/1/15,18174.31,17425.03
DJIA,1/1/16,17141.42,16466.3
DJIA,2/1/16,17177.16,16516.5
DJIA,3/1/16,18321.75,17685.09
DJIA,4/1/16,18324.62,17773.64
DJIA,5/1/16,18267.45,17787.2
DJIA,6/1/16,18342.38,17929.99
DJIA,7/1/16,18893.05,18432.24
DJIA,8/1/16,18842.5,18400.88
DJIA,9/1/16,18710.93,18308.15
DJIA,10/1/16,18505.27,18142.42
DJIA,11/1/16,19544.3,19123.58
DJIA,12/1/16,20197.38,19762.6
DJIA,1/1/17,20181.92,19864.09
DJIA,2/1/17,21082.8,20812.24
DJIA,3/1/17,20911.18,20663.22
DJIA,4/1/17,21128.97,20940.51
DJIA,5/1/17,21176.72,21008.65
DJIA,6/1/17,21499.08,21349.63
DJIA,7/1/17,22066.25,21891.12
DJIA,8/1/17,22057.84,21948.1
DJIA,9/1/17,22382.68,22405.09
DJIA,10/1/17,23377.24,23377.24
DJIA,11/1/17,24272.35,24272.35
DJIA,12/1/17,24127.79,24127.79
