MacroTrends Data Download,,,
Gold Prices - 100 Year Historical Chart,,,
Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base.,,,
"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice.",,,
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, ",,,
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable",,,
for any damages relating to your use of the data provided.,,,
,,,
series_id,date,real,nominal
GOLDAMGBD228NLBM,6/1/22,307.81,20.84
GOLDAMGBD228NLBM,7/1/22,305.97,20.84
GOLDAMGBD228NLBM,8/1/22,309.66,20.84
GOLDAMGBD228NLBM,9/1/22,309.66,20.84
GOLDAMGBD228NLBM,10/1/22,307.81,20.84
GOLDAMGBD228NLBM,11/1/22,305.97,20.84
GOLDAMGBD228NLBM,12/1/22,304.16,20.84
GOLDAMGBD228NLBM,1/1/23,304.65,20.75
GOLDAMGBD228NLBM,2/1/23,304.65,20.75
GOLDAMGBD228NLBM,3/1/23,304.65,20.75
GOLDAMGBD228NLBM,4/1/23,302.85,20.75
GOLDAMGBD228NLBM,5/1/23,302.85,20.75
GOLDAMGBD228NLBM,6/1/23,301.08,20.75
GOLDAMGBD228NLBM,7/1/23,297.58,20.75
GOLDAMGBD228NLBM,8/1/23,299.32,20.75
GOLDAMGBD228NLBM,9/1/23,297.58,20.75
GOLDAMGBD228NLBM,10/1/23,295.85,20.75
GOLDAMGBD228NLBM,11/1/23,295.85,20.75
GOLDAMGBD228NLBM,12/1/23,295.85,20.75
GOLDAMGBD228NLBM,1/1/24,296.28,20.78
GOLDAMGBD228NLBM,2/1/24,298.01,20.78
GOLDAMGBD228NLBM,3/1/24,299.75,20.78
GOLDAMGBD228NLBM,4/1/24,301.52,20.78
GOLDAMGBD228NLBM,5/1/24,301.52,20.78
GOLDAMGBD228NLBM,6/1/24,301.52,20.78
GOLDAMGBD228NLBM,7/1/24,299.75,20.78
GOLDAMGBD228NLBM,8/1/24,301.52,20.78
GOLDAMGBD228NLBM,9/1/24,299.75,20.78
GOLDAMGBD228NLBM,10/1/24,298.01,20.78
GOLDAMGBD228NLBM,11/1/24,298.01,20.78
GOLDAMGBD228NLBM,12/1/24,296.28,20.78
GOLDAMGBD228NLBM,1/1/25,295.85,20.75
GOLDAMGBD228NLBM,2/1/25,297.58,20.75
GOLDAMGBD228NLBM,3/1/25,295.85,20.75
GOLDAMGBD228NLBM,4/1/25,297.58,20.75
GOLDAMGBD228NLBM,5/1/25,295.85,20.75
GOLDAMGBD228NLBM,6/1/25,292.47,20.75
GOLDAMGBD228NLBM,7/1/25,289.17,20.75
GOLDAMGBD228NLBM,8/1/25,289.17,20.75
GOLDAMGBD228NLBM,9/1/25,289.17,20.75
GOLDAMGBD228NLBM,10/1/25,289.17,20.75
GOLDAMGBD228NLBM,11/1/25,284.36,20.75
GOLDAMGBD228NLBM,12/1/25,285.94,20.75
GOLDAMGBD228NLBM,1/1/26,285.52,20.72
GOLDAMGBD228NLBM,2/1/26,285.52,20.72
GOLDAMGBD228NLBM,3/1/26,287.12,20.72
GOLDAMGBD228NLBM,4/1/26,285.52,20.72
